geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,census_block_group,date_range,visitor_flows,pop_flows
32,49,-116.65524866805762,39.356185873030874,-111.67824995489637,39.32376871301901,585655176814248,01/18/21 - 01/24/21,7958,179430.0
32,51,-116.65524866805762,39.356185873030874,-78.66634949421768,37.510873096830124,585655176814248,01/18/21 - 01/24/21,412,9289.0
32,53,-116.65524866805762,39.356185873030874,-120.59289987466929,47.41163921872467,585655176814248,01/18/21 - 01/24/21,1139,25681.0
32,54,-116.65524866805762,39.356185873030874,-80.61370689717069,38.64256709677395,585655176814248,01/18/21 - 01/24/21,32,721.0
32,55,-116.65524866805762,39.356185873030874,-89.73293305821664,44.63994410730462,585655176814248,01/18/21 - 01/24/21,302,6809.0
32,56,-116.65524866805762,39.356185873030874,-107.55139421018254,42.9995374625361,585655176814248,01/18/21 - 01/24/21,233,5253.0
32,72,-116.65524866805762,39.356185873030874,-66.41466678397286,18.21569833731172,585655176814248,01/18/21 - 01/24/21,4,90.0
33,01,-71.57124316745634,43.6802370603039,-86.8445209956579,32.75687994183124,304366997888042,01/18/21 - 01/24/21,88,2361.0
33,02,-71.57124316745634,43.6802370603039,-151.59342192189865,63.742989015090714,304366997888042,01/18/21 - 01/24/21,8,214.0
33,04,-71.57124316745634,43.6802370603039,-111.6644603390921,34.29309519459149,304366997888042,01/18/21 - 01/24/21,144,3863.0
33,05,-71.57124316745634,43.6802370603039,-92.43923686174863,34.8997724175194,304366997888042,01/18/21 - 01/24/21,20,536.0
33,06,-71.57124316745634,43.6802370603039,-119.6638458867405,37.21530826027419,304366997888042,01/18/21 - 01/24/21,195,5231.0
33,08,-71.57124316745634,43.6802370603039,-105.5478211203382,38.99853159698931,304366997888042,01/18/21 - 01/24/21,121,3246.0
33,09,-71.57124316745634,43.6802370603039,-72.73825767764087,41.575164149895755,304366997888042,01/18/21 - 01/24/21,952,25542.0
33,10,-71.57124316745634,43.6802370603039,-75.45249262811352,38.99497528640457,304366997888042,01/18/21 - 01/24/21,24,643.0
33,11,-71.57124316745634,43.6802370603039,-77.0162909035438,38.90477388790585,304366997888042,01/18/21 - 01/24/21,100,2683.0
33,12,-71.57124316745634,43.6802370603039,-82.46641838867941,28.477058414990193,304366997888042,01/18/21 - 01/24/21,2291,61469.0
33,13,-71.57124316745634,43.6802370603039,-83.42714021377525,32.63861711465618,304366997888042,01/18/21 - 01/24/21,341,9149.0
33,16,-71.57124316745634,43.6802370603039,-114.6594139607683,44.389055086057056,304366997888042,01/18/21 - 01/24/21,20,536.0
33,17,-71.57124316745634,43.6802370603039,-89.14863899339443,40.124200826969364,304366997888042,01/18/21 - 01/24/21,135,3622.0
33,18,-71.57124316745634,43.6802370603039,-86.28183838774677,39.919869617318085,304366997888042,01/18/21 - 01/24/21,134,3595.0
33,19,-71.57124316745634,43.6802370603039,-93.50009011569544,42.07464832674591,304366997888042,01/18/21 - 01/24/21,41,1100.0
33,20,-71.57124316745634,43.6802370603039,-98.38015540415404,38.484727072453566,304366997888042,01/18/21 - 01/24/21,20,536.0
33,21,-71.57124316745634,43.6802370603039,-85.29055223275348,37.5266141736611,304366997888042,01/18/21 - 01/24/21,40,1073.0
33,22,-71.57124316745634,43.6802370603039,-91.81423318426776,30.909072897746587,304366997888042,01/18/21 - 01/24/21,21,563.0
33,23,-71.57124316745634,43.6802370603039,-69.20275986278288,45.27432853102379,304366997888042,01/18/21 - 01/24/21,4174,111991.0
33,24,-71.57124316745634,43.6802370603039,-76.68717734070172,38.94649396258224,304366997888042,01/18/21 - 01/24/21,200,5366.0
33,25,-71.57124316745634,43.6802370603039,-71.503972041848,42.16009326868467,304366997888042,01/18/21 - 01/24/21,22512,604012.0
33,26,-71.57124316745634,43.6802370603039,-85.73095291151436,44.874773603554175,304366997888042,01/18/21 - 01/24/21,68,1824.0
33,27,-71.57124316745634,43.6802370603039,-94.19830560457335,46.3491103788664,304366997888042,01/18/21 - 01/24/21,45,1207.0
33,28,-71.57124316745634,43.6802370603039,-89.6533594096457,32.712892273261986,304366997888042,01/18/21 - 01/24/21,45,1207.0
33,29,-71.57124316745634,43.6802370603039,-92.4774251950813,38.3676304410753,304366997888042,01/18/21 - 01/24/21,52,1395.0
33,30,-71.57124316745634,43.6802370603039,-109.64520698796639,47.03342111039991,304366997888042,01/18/21 - 01/24/21,8,214.0
33,31,-71.57124316745634,43.6802370603039,-99.81085586033895,41.527151125231704,304366997888042,01/18/21 - 01/24/21,32,858.0
33,32,-71.57124316745634,43.6802370603039,-116.65524866805762,39.356185873030874,304366997888042,01/18/21 - 01/24/21,68,1824.0
33,33,-71.57124316745634,43.6802370603039,-71.57124316745634,43.6802370603039,304366997888042,01/18/21 - 01/24/21,257306,6903702.0
33,34,-71.57124316745634,43.6802370603039,-74.65561230865505,40.11017985292258,304366997888042,01/18/21 - 01/24/21,364,9766.0
33,35,-71.57124316745634,43.6802370603039,-106.1084438818861,34.42130099474041,304366997888042,01/18/21 - 01/24/21,8,214.0
33,36,-71.57124316745634,43.6802370603039,-75.59654322164518,42.92123354806042,304366997888042,01/18/21 - 01/24/21,1043,27984.0
33,37,-71.57124316745634,43.6802370603039,-79.13090891837648,35.52603039243236,304366997888042,01/18/21 - 01/24/21,242,6493.0
33,38,-71.57124316745634,43.6802370603039,-100.4693907950372,47.446310421753914,304366997888042,01/18/21 - 01/24/21,24,643.0
33,39,-71.57124316745634,43.6802370603039,-82.70937700691621,40.415486910016135,304366997888042,01/18/21 - 01/24/21,206,5527.0
33,40,-71.57124316745634,43.6802370603039,-97.50822793037422,35.583464652524235,304366997888042,01/18/21 - 01/24/21,8,214.0
33,41,-71.57124316745634,43.6802370603039,-120.60525631019901,43.94045138675371,304366997888042,01/18/21 - 01/24/21,4,107.0
33,42,-71.57124316745634,43.6802370603039,-77.83893800628347,40.896700506452106,304366997888042,01/18/21 - 01/24/21,390,10463.0
33,44,-71.57124316745634,43.6802370603039,-71.52472355562169,41.59463889844585,304366997888042,01/18/21 - 01/24/21,446,11966.0
33,45,-71.57124316745634,43.6802370603039,-80.86459715523999,33.87785606967731,304366997888042,01/18/21 - 01/24/21,315,8451.0
33,46,-71.57124316745634,43.6802370603039,-100.23046550270404,44.43613758926095,304366997888042,01/18/21 - 01/24/21,12,321.0
33,47,-71.57124316745634,43.6802370603039,-86.34341233023729,35.84298014361061,304366997888042,01/18/21 - 01/24/21,229,6144.0
33,48,-71.57124316745634,43.6802370603039,-99.31712096957119,31.447212191842507,304366997888042,01/18/21 - 01/24/21,304,8156.0
33,49,-71.57124316745634,43.6802370603039,-111.67824995489637,39.32376871301901,304366997888042,01/18/21 - 01/24/21,228,6117.0
33,50,-71.57124316745634,43.6802370603039,-72.66263037415419,44.075248233178044,304366997888042,01/18/21 - 01/24/21,2692,72228.0
33,51,-71.57124316745634,43.6802370603039,-78.66634949421768,37.510873096830124,304366997888042,01/18/21 - 01/24/21,409,10973.0
33,53,-71.57124316745634,43.6802370603039,-120.59289987466929,47.41163921872467,304366997888042,01/18/21 - 01/24/21,42,1126.0
33,54,-71.57124316745634,43.6802370603039,-80.61370689717069,38.64256709677395,304366997888042,01/18/21 - 01/24/21,20,536.0
33,55,-71.57124316745634,43.6802370603039,-89.73293305821664,44.63994410730462,304366997888042,01/18/21 - 01/24/21,116,3112.0
33,56,-71.57124316745634,43.6802370603039,-107.55139421018254,42.9995374625361,304366997888042,01/18/21 - 01/24/21,4,107.0
33,72,-71.57124316745634,43.6802370603039,-66.41466678397286,18.21569833731172,304366997888042,01/18/21 - 01/24/21,8,214.0
34,01,-74.65561230865505,40.11017985292258,-86.8445209956579,32.75687994183124,2144907826242427,01/18/21 - 01/24/21,1021,24729.0
34,02,-74.65561230865505,40.11017985292258,-151.59342192189865,63.742989015090714,2144907826242427,01/18/21 - 01/24/21,14,339.0
34,04,-74.65561230865505,40.11017985292258,-111.6644603390921,34.29309519459149,2144907826242427,01/18/21 - 01/24/21,965,23373.0
34,05,-74.65561230865505,40.11017985292258,-92.43923686174863,34.8997724175194,2144907826242427,01/18/21 - 01/24/21,182,4408.0
34,06,-74.65561230865505,40.11017985292258,-119.6638458867405,37.21530826027419,2144907826242427,01/18/21 - 01/24/21,2073,50210.0
34,08,-74.65561230865505,40.11017985292258,-105.5478211203382,38.99853159698931,2144907826242427,01/18/21 - 01/24/21,997,24148.0
34,09,-74.65561230865505,40.11017985292258,-72.73825767764087,41.575164149895755,2144907826242427,01/18/21 - 01/24/21,3686,89279.0
34,10,-74.65561230865505,40.11017985292258,-75.45249262811352,38.99497528640457,2144907826242427,01/18/21 - 01/24/21,6150,148960.0
34,11,-74.65561230865505,40.11017985292258,-77.0162909035438,38.90477388790585,2144907826242427,01/18/21 - 01/24/21,940,22767.0
34,12,-74.65561230865505,40.11017985292258,-82.46641838867941,28.477058414990193,2144907826242427,01/18/21 - 01/24/21,27850,674560.0
34,13,-74.65561230865505,40.11017985292258,-83.42714021377525,32.63861711465618,2144907826242427,01/18/21 - 01/24/21,2910,70483.0
34,15,-74.65561230865505,40.11017985292258,-158.1099738068461,20.995111199008356,2144907826242427,01/18/21 - 01/24/21,291,7048.0
34,16,-74.65561230865505,40.11017985292258,-114.6594139607683,44.389055086057056,2144907826242427,01/18/21 - 01/24/21,113,2736.0
34,17,-74.65561230865505,40.11017985292258,-89.14863899339443,40.124200826969364,2144907826242427,01/18/21 - 01/24/21,1215,29428.0
34,18,-74.65561230865505,40.11017985292258,-86.28183838774677,39.919869617318085,2144907826242427,01/18/21 - 01/24/21,1283,31075.0
34,19,-74.65561230865505,40.11017985292258,-93.50009011569544,42.07464832674591,2144907826242427,01/18/21 - 01/24/21,141,3415.0
34,20,-74.65561230865505,40.11017985292258,-98.38015540415404,38.484727072453566,2144907826242427,01/18/21 - 01/24/21,118,2858.0
34,21,-74.65561230865505,40.11017985292258,-85.29055223275348,37.5266141736611,2144907826242427,01/18/21 - 01/24/21,421,10197.0
34,22,-74.65561230865505,40.11017985292258,-91.81423318426776,30.909072897746587,2144907826242427,01/18/21 - 01/24/21,917,22210.0
34,23,-74.65561230865505,40.11017985292258,-69.20275986278288,45.27432853102379,2144907826242427,01/18/21 - 01/24/21,558,13515.0
34,24,-74.65561230865505,40.11017985292258,-76.68717734070172,38.94649396258224,2144907826242427,01/18/21 - 01/24/21,4700,113839.0
34,25,-74.65561230865505,40.11017985292258,-71.503972041848,42.16009326868467,2144907826242427,01/18/21 - 01/24/21,3350,81140.0
34,26,-74.65561230865505,40.11017985292258,-85.73095291151436,44.874773603554175,2144907826242427,01/18/21 - 01/24/21,978,23688.0
34,27,-74.65561230865505,40.11017985292258,-94.19830560457335,46.3491103788664,2144907826242427,01/18/21 - 01/24/21,230,5570.0
34,28,-74.65561230865505,40.11017985292258,-89.6533594096457,32.712892273261986,2144907826242427,01/18/21 - 01/24/21,380,9204.0
34,29,-74.65561230865505,40.11017985292258,-92.4774251950813,38.3676304410753,2144907826242427,01/18/21 - 01/24/21,510,12352.0
34,30,-74.65561230865505,40.11017985292258,-109.64520698796639,47.03342111039991,2144907826242427,01/18/21 - 01/24/21,107,2591.0
34,31,-74.65561230865505,40.11017985292258,-99.81085586033895,41.527151125231704,2144907826242427,01/18/21 - 01/24/21,112,2712.0
34,32,-74.65561230865505,40.11017985292258,-116.65524866805762,39.356185873030874,2144907826242427,01/18/21 - 01/24/21,929,22501.0
34,33,-74.65561230865505,40.11017985292258,-71.57124316745634,43.6802370603039,2144907826242427,01/18/21 - 01/24/21,437,10584.0
34,34,-74.65561230865505,40.11017985292258,-74.65561230865505,40.11017985292258,2144907826242427,01/18/21 - 01/24/21,2125110,51472688.0
34,35,-74.65561230865505,40.11017985292258,-106.1084438818861,34.42130099474041,2144907826242427,01/18/21 - 01/24/21,111,2688.0
34,36,-74.65561230865505,40.11017985292258,-75.59654322164518,42.92123354806042,2144907826242427,01/18/21 - 01/24/21,80948,1960656.0
34,37,-74.65561230865505,40.11017985292258,-79.13090891837648,35.52603039243236,2144907826242427,01/18/21 - 01/24/21,4149,100493.0
34,38,-74.65561230865505,40.11017985292258,-100.4693907950372,47.446310421753914,2144907826242427,01/18/21 - 01/24/21,53,1283.0
34,39,-74.65561230865505,40.11017985292258,-82.70937700691621,40.415486910016135,2144907826242427,01/18/21 - 01/24/21,1999,48418.0
34,40,-74.65561230865505,40.11017985292258,-97.50822793037422,35.583464652524235,2144907826242427,01/18/21 - 01/24/21,214,5183.0
34,41,-74.65561230865505,40.11017985292258,-120.60525631019901,43.94045138675371,2144907826242427,01/18/21 - 01/24/21,235,5691.0
34,42,-74.65561230865505,40.11017985292258,-77.83893800628347,40.896700506452106,2144907826242427,01/18/21 - 01/24/21,64020,1550640.0
34,44,-74.65561230865505,40.11017985292258,-71.52472355562169,41.59463889844585,2144907826242427,01/18/21 - 01/24/21,1190,28823.0
34,45,-74.65561230865505,40.11017985292258,-80.86459715523999,33.87785606967731,2144907826242427,01/18/21 - 01/24/21,4320,104635.0
34,46,-74.65561230865505,40.11017985292258,-100.23046550270404,44.43613758926095,2144907826242427,01/18/21 - 01/24/21,12,290.0
34,47,-74.65561230865505,40.11017985292258,-86.34341233023729,35.84298014361061,2144907826242427,01/18/21 - 01/24/21,1559,37760.0
34,48,-74.65561230865505,40.11017985292258,-99.31712096957119,31.447212191842507,2144907826242427,01/18/21 - 01/24/21,2252,54546.0
34,49,-74.65561230865505,40.11017985292258,-111.67824995489637,39.32376871301901,2144907826242427,01/18/21 - 01/24/21,501,12134.0
34,50,-74.65561230865505,40.11017985292258,-72.66263037415419,44.075248233178044,2144907826242427,01/18/21 - 01/24/21,2052,49701.0
34,51,-74.65561230865505,40.11017985292258,-78.66634949421768,37.510873096830124,2144907826242427,01/18/21 - 01/24/21,5166,125126.0
34,53,-74.65561230865505,40.11017985292258,-120.59289987466929,47.41163921872467,2144907826242427,01/18/21 - 01/24/21,242,5861.0
34,54,-74.65561230865505,40.11017985292258,-80.61370689717069,38.64256709677395,2144907826242427,01/18/21 - 01/24/21,895,21677.0
34,55,-74.65561230865505,40.11017985292258,-89.73293305821664,44.63994410730462,2144907826242427,01/18/21 - 01/24/21,467,11311.0
34,56,-74.65561230865505,40.11017985292258,-107.55139421018254,42.9995374625361,2144907826242427,01/18/21 - 01/24/21,74,1792.0
34,72,-74.65561230865505,40.11017985292258,-66.41466678397286,18.21569833731172,2144907826242427,01/18/21 - 01/24/21,260,6297.0
35,01,-106.1084438818861,34.42130099474041,-86.8445209956579,32.75687994183124,505728037000264,01/18/21 - 01/24/21,199,6322.0
35,02,-106.1084438818861,34.42130099474041,-151.59342192189865,63.742989015090714,505728037000264,01/18/21 - 01/24/21,72,2287.0
35,04,-106.1084438818861,34.42130099474041,-111.6644603390921,34.29309519459149,505728037000264,01/18/21 - 01/24/21,4647,147645.0
35,05,-106.1084438818861,34.42130099474041,-92.43923686174863,34.8997724175194,505728037000264,01/18/21 - 01/24/21,235,7466.0
35,06,-106.1084438818861,34.42130099474041,-119.6638458867405,37.21530826027419,505728037000264,01/18/21 - 01/24/21,1303,41399.0
35,08,-106.1084438818861,34.42130099474041,-105.5478211203382,38.99853159698931,505728037000264,01/18/21 - 01/24/21,3922,124610.0
35,09,-106.1084438818861,34.42130099474041,-72.73825767764087,41.575164149895755,505728037000264,01/18/21 - 01/24/21,4,127.0
35,10,-106.1084438818861,34.42130099474041,-75.45249262811352,38.99497528640457,505728037000264,01/18/21 - 01/24/21,24,762.0
35,11,-106.1084438818861,34.42130099474041,-77.0162909035438,38.90477388790585,505728037000264,01/18/21 - 01/24/21,130,4130.0
35,12,-106.1084438818861,34.42130099474041,-82.46641838867941,28.477058414990193,505728037000264,01/18/21 - 01/24/21,854,27133.0
35,13,-106.1084438818861,34.42130099474041,-83.42714021377525,32.63861711465618,505728037000264,01/18/21 - 01/24/21,284,9023.0
35,15,-106.1084438818861,34.42130099474041,-158.1099738068461,20.995111199008356,505728037000264,01/18/21 - 01/24/21,48,1525.0
35,16,-106.1084438818861,34.42130099474041,-114.6594139607683,44.389055086057056,505728037000264,01/18/21 - 01/24/21,90,2859.0
35,17,-106.1084438818861,34.42130099474041,-89.14863899339443,40.124200826969364,505728037000264,01/18/21 - 01/24/21,311,9881.0
35,18,-106.1084438818861,34.42130099474041,-86.28183838774677,39.919869617318085,505728037000264,01/18/21 - 01/24/21,112,3558.0
35,19,-106.1084438818861,34.42130099474041,-93.50009011569544,42.07464832674591,505728037000264,01/18/21 - 01/24/21,80,2541.0
35,20,-106.1084438818861,34.42130099474041,-98.38015540415404,38.484727072453566,505728037000264,01/18/21 - 01/24/21,268,8514.0
35,21,-106.1084438818861,34.42130099474041,-85.29055223275348,37.5266141736611,505728037000264,01/18/21 - 01/24/21,84,2668.0
35,22,-106.1084438818861,34.42130099474041,-91.81423318426776,30.909072897746587,505728037000264,01/18/21 - 01/24/21,503,15981.0
35,23,-106.1084438818861,34.42130099474041,-69.20275986278288,45.27432853102379,505728037000264,01/18/21 - 01/24/21,25,794.0
35,24,-106.1084438818861,34.42130099474041,-76.68717734070172,38.94649396258224,505728037000264,01/18/21 - 01/24/21,88,2795.0
35,25,-106.1084438818861,34.42130099474041,-71.503972041848,42.16009326868467,505728037000264,01/18/21 - 01/24/21,16,508.0
35,26,-106.1084438818861,34.42130099474041,-85.73095291151436,44.874773603554175,505728037000264,01/18/21 - 01/24/21,57,1811.0
35,27,-106.1084438818861,34.42130099474041,-94.19830560457335,46.3491103788664,505728037000264,01/18/21 - 01/24/21,81,2573.0
35,28,-106.1084438818861,34.42130099474041,-89.6533594096457,32.712892273261986,505728037000264,01/18/21 - 01/24/21,132,4193.0
35,29,-106.1084438818861,34.42130099474041,-92.4774251950813,38.3676304410753,505728037000264,01/18/21 - 01/24/21,272,8642.0
35,30,-106.1084438818861,34.42130099474041,-109.64520698796639,47.03342111039991,505728037000264,01/18/21 - 01/24/21,77,2446.0
35,31,-106.1084438818861,34.42130099474041,-99.81085586033895,41.527151125231704,505728037000264,01/18/21 - 01/24/21,40,1270.0
35,32,-106.1084438818861,34.42130099474041,-116.65524866805762,39.356185873030874,505728037000264,01/18/21 - 01/24/21,1029,32693.0
35,33,-106.1084438818861,34.42130099474041,-71.57124316745634,43.6802370603039,505728037000264,01/18/21 - 01/24/21,13,413.0
35,34,-106.1084438818861,34.42130099474041,-74.65561230865505,40.11017985292258,505728037000264,01/18/21 - 01/24/21,60,1906.0
35,35,-106.1084438818861,34.42130099474041,-106.1084438818861,34.42130099474041,505728037000264,01/18/21 - 01/24/21,333880,10608108.0
35,36,-106.1084438818861,34.42130099474041,-75.59654322164518,42.92123354806042,505728037000264,01/18/21 - 01/24/21,136,4321.0
35,37,-106.1084438818861,34.42130099474041,-79.13090891837648,35.52603039243236,505728037000264,01/18/21 - 01/24/21,188,5973.0
35,38,-106.1084438818861,34.42130099474041,-100.4693907950372,47.446310421753914,505728037000264,01/18/21 - 01/24/21,40,1270.0
35,39,-106.1084438818861,34.42130099474041,-82.70937700691621,40.415486910016135,505728037000264,01/18/21 - 01/24/21,105,3336.0
35,40,-106.1084438818861,34.42130099474041,-97.50822793037422,35.583464652524235,505728037000264,01/18/21 - 01/24/21,1052,33424.0
35,41,-106.1084438818861,34.42130099474041,-120.60525631019901,43.94045138675371,505728037000264,01/18/21 - 01/24/21,51,1620.0
35,42,-106.1084438818861,34.42130099474041,-77.83893800628347,40.896700506452106,505728037000264,01/18/21 - 01/24/21,165,5242.0
35,44,-106.1084438818861,34.42130099474041,-71.52472355562169,41.59463889844585,505728037000264,01/18/21 - 01/24/21,4,127.0
35,45,-106.1084438818861,34.42130099474041,-80.86459715523999,33.87785606967731,505728037000264,01/18/21 - 01/24/21,69,2192.0
35,46,-106.1084438818861,34.42130099474041,-100.23046550270404,44.43613758926095,505728037000264,01/18/21 - 01/24/21,4,127.0
35,47,-106.1084438818861,34.42130099474041,-86.34341233023729,35.84298014361061,505728037000264,01/18/21 - 01/24/21,211,6703.0
35,48,-106.1084438818861,34.42130099474041,-99.31712096957119,31.447212191842507,505728037000264,01/18/21 - 01/24/21,27136,862170.0
35,49,-106.1084438818861,34.42130099474041,-111.67824995489637,39.32376871301901,505728037000264,01/18/21 - 01/24/21,649,20620.0
35,50,-106.1084438818861,34.42130099474041,-72.66263037415419,44.075248233178044,505728037000264,01/18/21 - 01/24/21,12,381.0
35,51,-106.1084438818861,34.42130099474041,-78.66634949421768,37.510873096830124,505728037000264,01/18/21 - 01/24/21,169,5369.0
35,53,-106.1084438818861,34.42130099474041,-120.59289987466929,47.41163921872467,505728037000264,01/18/21 - 01/24/21,215,6831.0
35,54,-106.1084438818861,34.42130099474041,-80.61370689717069,38.64256709677395,505728037000264,01/18/21 - 01/24/21,28,889.0
35,55,-106.1084438818861,34.42130099474041,-89.73293305821664,44.63994410730462,505728037000264,01/18/21 - 01/24/21,79,2510.0
35,56,-106.1084438818861,34.42130099474041,-107.55139421018254,42.9995374625361,505728037000264,01/18/21 - 01/24/21,132,4193.0
35,72,-106.1084438818861,34.42130099474041,-66.41466678397286,18.21569833731172,505728037000264,01/18/21 - 01/24/21,8,254.0
36,01,-75.59654322164518,42.92123354806042,-86.8445209956579,32.75687994183124,5531688593561161,01/18/21 - 01/24/21,1343,41201.0
36,02,-75.59654322164518,42.92123354806042,-151.59342192189865,63.742989015090714,5531688593561161,01/18/21 - 01/24/21,38,1165.0
36,04,-75.59654322164518,42.92123354806042,-111.6644603390921,34.29309519459149,5531688593561161,01/18/21 - 01/24/21,1610,49393.0
36,05,-75.59654322164518,42.92123354806042,-92.43923686174863,34.8997724175194,5531688593561161,01/18/21 - 01/24/21,289,8866.0
36,06,-75.59654322164518,42.92123354806042,-119.6638458867405,37.21530826027419,5531688593561161,01/18/21 - 01/24/21,3826,117377.0
36,08,-75.59654322164518,42.92123354806042,-105.5478211203382,38.99853159698931,5531688593561161,01/18/21 - 01/24/21,1794,55038.0
36,09,-75.59654322164518,42.92123354806042,-72.73825767764087,41.575164149895755,5531688593561161,01/18/21 - 01/24/21,21198,650333.0
36,10,-75.59654322164518,42.92123354806042,-75.45249262811352,38.99497528640457,5531688593561161,01/18/21 - 01/24/21,1251,38379.0
36,11,-75.59654322164518,42.92123354806042,-77.0162909035438,38.90477388790585,5531688593561161,01/18/21 - 01/24/21,1239,38011.0
36,12,-75.59654322164518,42.92123354806042,-82.46641838867941,28.477058414990193,5531688593561161,01/18/21 - 01/24/21,49506,1518794.0
36,13,-75.59654322164518,42.92123354806042,-83.42714021377525,32.63861711465618,5531688593561161,01/18/21 - 01/24/21,5227,160359.0
36,15,-75.59654322164518,42.92123354806042,-158.1099738068461,20.995111199008356,5531688593561161,01/18/21 - 01/24/21,761,23346.0
36,16,-75.59654322164518,42.92123354806042,-114.6594139607683,44.389055086057056,5531688593561161,01/18/21 - 01/24/21,169,5184.0
36,17,-75.59654322164518,42.92123354806042,-89.14863899339443,40.124200826969364,5531688593561161,01/18/21 - 01/24/21,2543,78016.0
36,18,-75.59654322164518,42.92123354806042,-86.28183838774677,39.919869617318085,5531688593561161,01/18/21 - 01/24/21,1938,59455.0
36,19,-75.59654322164518,42.92123354806042,-93.50009011569544,42.07464832674591,5531688593561161,01/18/21 - 01/24/21,433,13284.0
36,20,-75.59654322164518,42.92123354806042,-98.38015540415404,38.484727072453566,5531688593561161,01/18/21 - 01/24/21,244,7485.0
36,21,-75.59654322164518,42.92123354806042,-85.29055223275348,37.5266141736611,5531688593561161,01/18/21 - 01/24/21,909,27887.0
36,22,-75.59654322164518,42.92123354806042,-91.81423318426776,30.909072897746587,5531688593561161,01/18/21 - 01/24/21,1557,47767.0
36,23,-75.59654322164518,42.92123354806042,-69.20275986278288,45.27432853102379,5531688593561161,01/18/21 - 01/24/21,495,15186.0
36,24,-75.59654322164518,42.92123354806042,-76.68717734070172,38.94649396258224,5531688593561161,01/18/21 - 01/24/21,4393,134772.0
36,25,-75.59654322164518,42.92123354806042,-71.503972041848,42.16009326868467,5531688593561161,01/18/21 - 01/24/21,8668,265925.0
36,26,-75.59654322164518,42.92123354806042,-85.73095291151436,44.874773603554175,5531688593561161,01/18/21 - 01/24/21,2303,70653.0
36,27,-75.59654322164518,42.92123354806042,-94.19830560457335,46.3491103788664,5531688593561161,01/18/21 - 01/24/21,389,11934.0
36,28,-75.59654322164518,42.92123354806042,-89.6533594096457,32.712892273261986,5531688593561161,01/18/21 - 01/24/21,330,10124.0
36,29,-75.59654322164518,42.92123354806042,-92.4774251950813,38.3676304410753,5531688593561161,01/18/21 - 01/24/21,1176,36078.0
36,30,-75.59654322164518,42.92123354806042,-109.64520698796639,47.03342111039991,5531688593561161,01/18/21 - 01/24/21,120,3681.0
36,31,-75.59654322164518,42.92123354806042,-99.81085586033895,41.527151125231704,5531688593561161,01/18/21 - 01/24/21,330,10124.0
36,32,-75.59654322164518,42.92123354806042,-116.65524866805762,39.356185873030874,5531688593561161,01/18/21 - 01/24/21,1215,37274.0
36,33,-75.59654322164518,42.92123354806042,-71.57124316745634,43.6802370603039,5531688593561161,01/18/21 - 01/24/21,908,27856.0
36,34,-75.59654322164518,42.92123354806042,-74.65561230865505,40.11017985292258,5531688593561161,01/18/21 - 01/24/21,78697,2414345.0
36,35,-75.59654322164518,42.92123354806042,-106.1084438818861,34.42130099474041,5531688593561161,01/18/21 - 01/24/21,312,9571.0
36,36,-75.59654322164518,42.92123354806042,-75.59654322164518,42.92123354806042,5531688593561161,01/18/21 - 01/24/21,3550575,108928118.0
36,37,-75.59654322164518,42.92123354806042,-79.13090891837648,35.52603039243236,5531688593561161,01/18/21 - 01/24/21,6197,190117.0
36,38,-75.59654322164518,42.92123354806042,-100.4693907950372,47.446310421753914,5531688593561161,01/18/21 - 01/24/21,21,644.0
36,39,-75.59654322164518,42.92123354806042,-82.70937700691621,40.415486910016135,5531688593561161,01/18/21 - 01/24/21,4900,150327.0
36,40,-75.59654322164518,42.92123354806042,-97.50822793037422,35.583464652524235,5531688593561161,01/18/21 - 01/24/21,531,16290.0
36,41,-75.59654322164518,42.92123354806042,-120.60525631019901,43.94045138675371,5531688593561161,01/18/21 - 01/24/21,353,10829.0
36,42,-75.59654322164518,42.92123354806042,-77.83893800628347,40.896700506452106,5531688593561161,01/18/21 - 01/24/21,33213,1018941.0
36,44,-75.59654322164518,42.92123354806042,-71.52472355562169,41.59463889844585,5531688593561161,01/18/21 - 01/24/21,1616,49577.0
36,45,-75.59654322164518,42.92123354806042,-80.86459715523999,33.87785606967731,5531688593561161,01/18/21 - 01/24/21,5416,166157.0
36,46,-75.59654322164518,42.92123354806042,-100.23046550270404,44.43613758926095,5531688593561161,01/18/21 - 01/24/21,80,2454.0
36,47,-75.59654322164518,42.92123354806042,-86.34341233023729,35.84298014361061,5531688593561161,01/18/21 - 01/24/21,2297,70469.0
36,48,-75.59654322164518,42.92123354806042,-99.31712096957119,31.447212191842507,5531688593561161,01/18/21 - 01/24/21,4298,131858.0
36,49,-75.59654322164518,42.92123354806042,-111.67824995489637,39.32376871301901,5531688593561161,01/18/21 - 01/24/21,1012,31047.0
36,50,-75.59654322164518,42.92123354806042,-72.66263037415419,44.075248233178044,5531688593561161,01/18/21 - 01/24/21,5860,179778.0
36,51,-75.59654322164518,42.92123354806042,-78.66634949421768,37.510873096830124,5531688593561161,01/18/21 - 01/24/21,5522,169409.0
36,53,-75.59654322164518,42.92123354806042,-120.59289987466929,47.41163921872467,5531688593561161,01/18/21 - 01/24/21,532,16321.0
36,54,-75.59654322164518,42.92123354806042,-80.61370689717069,38.64256709677395,5531688593561161,01/18/21 - 01/24/21,774,23745.0
36,55,-75.59654322164518,42.92123354806042,-89.73293305821664,44.63994410730462,5531688593561161,01/18/21 - 01/24/21,866,26568.0
